yyyy,sex,Job classification,Job level,Factory code,Management Layers,Work experience1,Work experience2,Work experience3,Work experience4,Work experience5,Project Hours,Project Numbers,Current project position,Special project,Working place,Training hours A,Training hours B,Training hours C,Total production,Number of Honors,Promotion or Not,Promotion speed,leave this three mon. A,leave this year A,leave this three mon. B,leave this year B,Business Trip A,Business Trip B,B-Trip Concentration,Annual performance A,Annual performance B,Annual performance C,Age level,Marital Status,Job tenure level A,Job tenure level B,Job tenure level C,Average working years,highest education,Graduated School,Graduated Department,Family numbers,Commuting cost,Affiliated department,Work Overtime
2017,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,32.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,2.0,8.0,8038.0,0.0
2015,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,19135.0,0.0
2016,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,19135.0,0.0
2014,1.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,4.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,13.0,1.0,7.0,7.0,0.0,1.0,2.0,4.0,3.0,2.0,8.0,13168.0,0.0
2014,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,1.0,2.0,6.0,7.0,5.0,12.0,1.0,6.0,6.0,1.0,1.0,2.0,4.0,8.0,0.0,9.0,8145.0,0.0
2015,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,2.0,0.0,3.0,7.0,7.0,2.0,12.0,1.0,7.0,6.0,1.0,1.0,2.0,4.0,8.0,0.0,9.0,8145.0,0.0
2016,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,8.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,7.0,9.0,4.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,4.0,8.0,0.0,9.0,8145.0,0.0
2017,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,4.0,13.0,1.0,7.0,7.0,1.0,1.0,2.0,4.0,8.0,0.0,9.0,8145.0,0.0
2014,1.0,2.0,4.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,7.0,6.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,1.0,3.0,10.0,1.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,7.0,1.0,6.0,14195.0,8.0
2015,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,11.0,10.0,9.0,5.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,7.0,1.0,6.0,14195.0,6.0
2016,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,11.0,4.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,1.0,6.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,7.0,1.0,9.0,14195.0,7.0
2017,1.0,2.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,11.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,4.0,1.0,14.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,7.0,1.0,9.0,14195.0,5.0
2014,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,2.0,11.0,1.0,6.0,6.0,0.0,1.0,2.0,3.0,3.0,2.0,8.0,13034.0,0.0
2015,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,11.0,1.0,6.0,6.0,0.0,1.0,2.0,3.0,3.0,2.0,8.0,13034.0,0.0
2016,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,2.0,12.0,1.0,6.0,6.0,0.0,1.0,2.0,3.0,3.0,2.0,8.0,13034.0,0.0
2017,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,5.0,12.0,1.0,7.0,7.0,0.0,1.0,2.0,3.0,3.0,1.0,8.0,13034.0,0.0
2014,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,2.0,3.0,3.0,2.0,8.0,4125.0,0.0
2015,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,13.0,1.0,7.0,7.0,1.0,1.0,2.0,3.0,3.0,2.0,8.0,4125.0,0.0
2014,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,8.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,11.0,1.0,7.0,3.0,7.0,2.0,2.0,4.0,6.0,0.0,8.0,20130.0,0.0
2015,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,4.0,12.0,1.0,7.0,3.0,7.0,2.0,2.0,4.0,6.0,0.0,8.0,20130.0,0.0
2016,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,12.0,1.0,7.0,3.0,7.0,2.0,2.0,4.0,6.0,0.0,8.0,20130.0,0.0
2017,1.0,1.0,2.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,5.0,12.0,1.0,7.0,3.0,7.0,2.0,2.0,4.0,6.0,0.0,8.0,20130.0,0.0
2014,1.0,1.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,17.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,4.0,11.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,8.0,0.0,8.0,8145.0,0.0
2014,1.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,4.0,1.0,2.0,6.0,1.0,5.0,11.0,1.0,6.0,2.0,6.0,7.0,2.0,1.0,9.0,0.0,10.0,17108.0,0.0
2015,1.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,4.0,12.0,1.0,6.0,2.0,6.0,7.0,2.0,1.0,9.0,2.0,10.0,17108.0,0.0
2016,1.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,1.0,6.0,6.0,1.0,4.0,12.0,1.0,6.0,3.0,6.0,7.0,2.0,1.0,9.0,2.0,10.0,17108.0,3.0
2017,1.0,1.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,2.0,1.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,5.0,1.0,3.0,6.0,1.0,4.0,12.0,1.0,6.0,3.0,6.0,7.0,2.0,1.0,9.0,2.0,8.0,17108.0,0.0
2014,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,2.0,1.0,100.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,8.0,0.0,8.0,16178.0,1.0
2015,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,5.0,6.0,2.0,2.0,100.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,9.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,8.0,0.0,8.0,16178.0,0.0
2016,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,3.0,0.0,2.0,100.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,8.0,1.0,8.0,16178.0,0.0
2017,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,5.0,3.0,2.0,4.0,78.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,8.0,1.0,8.0,16178.0,5.0
2014,0.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,5.0,6.0,0.0,0.0,6.0,16.0,1.0,1.0,1.0,6.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,13034.0,0.0
2015,0.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,1.0,3.0,6.0,0.0,0.0,7.0,13.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,13034.0,5.0
2016,0.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,2.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,5.0,7.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,13034.0,4.0
2017,0.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,3.0,6.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,9.0,10.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,4.0,7.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,0.0,8.0,13034.0,0.0
2014,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,2.0,7.0,2.0,3.0,3.0,0.0,0.0,2.0,4.0,5.0,2.0,8.0,20019.0,2.0
2014,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,5.0,0.0,5.0,3.0,0.0,2.0,35.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,9.0,16070.0,1.0
2015,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,2.0,1.0,0.0,5.0,3.0,2.0,1.0,19.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,9.0,16070.0,4.0
2016,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,22.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,3.0,1.0,2.0,1.0,8.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,9.0,16070.0,6.0
2017,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,1.0,5.0,0.0,2.0,2.0,10.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,3.0,1.0,9.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,6.0,3.0,9.0,16070.0,6.0
2014,1.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,2.0,6.0,0.0,2.0,0.0,16.0,2.0,0.0,5.0,3.0,4.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,4.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8038.0,0.0
2015,1.0,1.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,6.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8038.0,0.0
2016,1.0,1.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,6.0,0.0,2.0,1.0,10.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,6.0,3.0,1.0,5.0,12.0,1.0,6.0,6.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8038.0,0.0
2017,1.0,1.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,3.0,6.0,0.0,0.0,2.0,8.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,12.0,4.0,1.0,4.0,12.0,1.0,7.0,7.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8206.0,0.0
2014,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,8145.0,0.0
2015,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,2.0,9.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,8145.0,0.0
2016,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,3.0,10.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,8145.0,4.0
2017,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,10.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,8.0,8145.0,8.0
2014,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,5.0,6.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,7.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,8.0,14067.0,0.0
2015,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,8.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,8.0,14067.0,0.0
2016,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,8.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,8.0,14067.0,0.0
2017,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,8.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,8.0,14067.0,0.0
2015,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,5.0,11.0,5.0,0.0,0.0,4.0,100.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,16001.0,3.0
2016,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,3.0,5.0,1.0,0.0,1.0,100.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,16001.0,0.0
2017,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,3.0,6.0,0.0,0.0,3.0,100.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,16001.0,0.0
2014,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,5.0,0.0,3.0,1.0,8.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,2.0,8.0,8012.0,0.0
2015,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,8.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,8012.0,0.0
2016,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,2.0,5.0,0.0,2.0,1.0,7.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,8012.0,0.0
2017,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,5.0,3.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,8.0,1.0,8.0,8012.0,0.0
2014,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,9.0,10011.0,1.0
2015,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,9.0,10011.0,2.0
2014,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,3.0,0.0,3.0,10.0,9.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,8.0,1.0,8.0,8139.0,9.0
2015,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,4.0,2.0,0.0,1.0,9.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,10.0,11051.0,24.0
2016,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,4.0,0.0,0.0,7.0,16.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,0.0,2.0,5.0,9.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,10.0,11051.0,25.0
2015,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,6.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,8.0,1.0,5.0,8012.0,0.0
2016,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,6.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,8.0,1.0,5.0,8012.0,0.0
2017,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,2.0,7.0,1.0,5.0,5.0,0.0,0.0,2.0,3.0,8.0,1.0,5.0,8012.0,0.0
2014,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,6.0,0.0,5.0,1.0,5.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,6.0,1.0,8.0,20192.0,15.0
2015,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,3.0,3.0,4.0,0.0,3.0,1.0,8.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,6.0,1.0,8.0,20082.0,9.0
2016,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,5.0,11.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,8.0,20069.0,0.0
2017,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,6.0,1.0,8.0,20069.0,3.0
2014,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,6.0,3.0,0.0,11.0,4.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,9.0,0.0,8.0,19138.0,8.0
2015,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,1.0,12.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,1.0,5.0,9.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,9.0,0.0,8.0,19138.0,4.0
2016,1.0,1.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,9.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,9.0,1.0,8.0,16121.0,0.0
