,yyyy,PerNo,PerStatus,sex,Job classification,Job level,Factory code,Layers of management,Work experience1,Work experience2,Work experience3,Work experience4,Work experience5,Project Hours,Project Numbers,Current project position,Percentage of Special project,Working place,Training hours A,Training hours B,Training hours C,Total production,Number of Honors,Promotion or Not Promotion,Promotion speed,Number of leave in recent three months A,Number of leave in the past year A,Number of leave in recent three months B,Number of leave in the past year B,Business Trip A,Business Trip B,Business Trip Concentration,Annual performance level A,Annual performance level B,Annual performance level C,Age level,Marital Status,Job tenure level A,Job tenure level B,Job tenure level C,Average number of years of work before employment,highest education level,Graduated School category,Graduated Department category,Family numbers,Commuting cost,Affiliated department,Work Overtime
1490,2018,3559,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,10.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,6.0,2.0,8.0,14105.0,0
1491,2018,3561,,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,3.0,0.0,,4.0,6.0,1.0,8.0,20071.0,14
1492,2018,3563,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,,,1.0,0.0,8.0,19135.0,4
1493,2018,3566,,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,,,3.0,2.0,8.0,16178.0,3
1494,2018,3574,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,,,5.0,1.0,8.0,20208.0,16
1495,2018,3575,,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,11.0,1.0,6.0,5.0,2.0,1.0,,3.0,2.0,2.0,8.0,2180.0,0
1496,2018,3578,,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,8.0,18111.0,8
1497,2018,3580,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,9.0,1.0,6.0,2.0,9.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,3.0,0.0,8.0,14160.0,0
1498,2018,3582,,1.0,1.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,,6.0,0.0,8.0,9132.0,3
1499,2018,3585,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,3.0,0.0,4.0,1.0,7.0,4.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,2.0,7.0,14057.0,4
1500,2018,3588,,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,,9.0,0.0,9.0,8117.0,0
1501,2018,3589,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,9.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,4.0,8.0,0.0,11.0,8038.0,1
1502,2018,3593,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,,4.0,8.0,2.0,8.0,14077.0,1
1503,2018,3594,,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,9.0,1.0,6.0,6.0,0.0,0.0,2.0,3.0,8.0,2.0,8.0,2169.0,0
1504,2018,3595,,1.0,1.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,1.0,9.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,3.0,2.0,9.0,13084.0,0
1505,2018,3599,,0.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,8.0,2.0,5.0,4.0,1.0,1.0,2.0,4.0,5.0,1.0,8.0,18025.0,0
1506,2018,3600,,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,11.0,0.0,0.0,2.0,0.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,,6.0,2.0,10.0,11182.0,1
1507,2018,3601,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,3.0,0.0,8.0,13191.0,2
1508,2018,3603,,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,11.0,1.0,6.0,6.0,0.0,1.0,3.0,3.0,6.0,0.0,8.0,20127.0,0
1509,2018,3607,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,7.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,7.0,2.0,2.0,1.0,2.0,1.0,,4.0,6.0,0.0,8.0,19004.0,0
1510,2018,3608,,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,6.0,2.0,8.0,20130.0,12
1511,2018,3610,,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,10.0,1.0,5.0,5.0,0.0,0.0,2.0,4.0,7.0,1.0,8.0,4010.0,0
1512,2018,3611,,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,7.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,5.0,13.0,1.0,6.0,6.0,1.0,2.0,2.0,1.0,9.0,2.0,8.0,14195.0,6
1513,2018,3613,,1.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,4.0,9.0,0.0,0.0,2.0,0.0,2.0,7.0,5.0,2.0,11.0,1.0,5.0,3.0,4.0,1.0,2.0,4.0,9.0,3.0,8.0,19043.0,0
1514,2018,3615,,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,26.0,1.0,0.0,5.0,2.0,9.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,1.0,,4.0,8.0,2.0,8.0,8181.0,0
1515,2018,3619,,1.0,1.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,5.0,10.0,1.0,5.0,2.0,6.0,2.0,2.0,5.0,5.0,0.0,8.0,20054.0,0
1516,2018,3620,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,10.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,10.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,4.0,3.0,1.0,8.0,14105.0,6
1517,2018,3621,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,12.0,1.0,7.0,6.0,1.0,1.0,2.0,3.0,8.0,1.0,4.0,8012.0,0
1518,2018,3625,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,2.0,8.0,1.0,4.0,3.0,3.0,1.0,2.0,,9.0,0.0,8.0,14195.0,4
1519,2018,3629,,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,10.0,7.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,,4.0,8.0,1.0,8.0,8126.0,0
1520,2018,3630,,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,3.0,7.0,1.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,,3.0,3.0,2.0,8.0,13034.0,0
1521,2018,3631,,1.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,,5.0,2.0,8.0,20208.0,0
1522,2018,3632,,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,9.0,20123.0,4
1523,2018,3634,,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,0.0,8.0,5027.0,15
1524,2018,3635,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,7.0,0.0,2.0,1.0,6.0,2.0,13.0,1.0,7.0,7.0,2.0,2.0,,,7.0,0.0,8.0,8194.0,5
1525,2018,3636,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,47.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,,8.0,2.0,9.0,14160.0,1
1526,2018,3638,,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,0.0,9.0,4045.0,0
1527,2018,3639,,0.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,5.0,10.0,2.0,6.0,5.0,2.0,1.0,2.0,3.0,6.0,0.0,8.0,19135.0,1
1528,2018,3641,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,4.0,0.0,3.0,4.0,9.0,4.0,9.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,5.0,2.0,6.0,20123.0,0
1529,2018,3642,,0.0,2.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,3.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,2.0,10.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,9.0,2.0,8.0,12030.0,0
1530,2018,3643,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,8.0,3.0,8.0,8012.0,0
1531,2018,3645,,1.0,1.0,3.0,19.0,6.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,1.0,5.0,6.0,3.0,0.0,1.0,22.0,4.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,,,6.0,1.0,8.0,19004.0,0
1532,2018,3658,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,0.0,4.0,1.0,8.0,5.0,8.0,1.0,4.0,4.0,1.0,1.0,,,3.0,3.0,9.0,14040.0,0
1533,2018,3659,,1.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,13.0,1.0,7.0,7.0,0.0,1.0,,4.0,6.0,1.0,8.0,16086.0,0
1534,2018,3660,,0.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,14.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,5.0,10.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,7.0,1.0,8.0,14077.0,2
1535,2018,3661,,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,1.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,6.0,1.0,9.0,19135.0,0
1536,2018,3664,,0.0,2.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,10.0,0.0,0.0,2.0,1.0,5.0,10.0,4.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,9.0,0.0,8.0,5163.0,0
1537,2018,3665,,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,11.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,1.0,10.0,10.0,9.0,5.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,1.0,8.0,2180.0,6
1538,2018,3667,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,3.0,3.0,3.0,1.0,8.0,13147.0,33
1539,2018,3672,,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,3.0,8.0,16070.0,1
1540,2018,3673,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,1.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,6.0,0.0,2.0,6.0,1.0,5.0,9.0,1.0,4.0,4.0,2.0,2.0,,3.0,6.0,2.0,8.0,14105.0,16
1541,2018,3674,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,9.0,1.0,5.0,5.0,1.0,1.0,,3.0,8.0,2.0,8.0,8074.0,0
1542,2018,3676,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,10.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,7.0,3.0,6.0,14040.0,0
1543,2018,3677,,0.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,7.0,9.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,8.0,20208.0,27
1544,2018,3682,,0.0,2.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,8.0,2180.0,0
1545,2018,3683,,0.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,2.0,8.0,1.0,5.0,2.0,4.0,1.0,2.0,3.0,5.0,2.0,10.0,20071.0,0
1546,2018,3684,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,4.0,1.0,10.0,1.0,1.0,4.0,10.0,1.0,6.0,6.0,0.0,0.0,,3.0,6.0,2.0,9.0,8142.0,6
1547,2018,3687,,0.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,1.0,1.0,7.0,5.0,8.0,2.0,4.0,2.0,4.0,0.0,2.0,1.0,9.0,1.0,10.0,12115.0,1
1548,2018,3691,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,8.0,4.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,,7.0,0.0,8.0,19097.0,6
1549,2018,3694,,0.0,2.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,10.0,8.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0,9.0,13049.0,2
1550,2018,3696,,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,9.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,,5.0,0.0,8.0,4010.0,5
1551,2018,3699,,1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,3.0,8.0,0.0,0.0,2.0,0.0,5.0,6.0,1.0,4.0,7.0,1.0,2.0,2.0,0.0,0.0,,4.0,6.0,2.0,8.0,18111.0,0
1552,2018,3705,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,,5.0,0.0,8.0,20071.0,4
1553,2018,3708,,0.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,10.0,7.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,,5.0,2.0,9.0,18025.0,6
1554,2018,3709,,1.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,1.0,1.0,24.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,4.0,6.0,1.0,4.0,4.0,0.0,0.0,2.0,4.0,5.0,1.0,8.0,20019.0,0
1555,2018,3713,,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,6.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,0.0,8.0,2177.0,0
1556,2018,3714,,1.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,7.0,1.0,4.0,1.0,5.0,2.0,2.0,,6.0,1.0,8.0,5027.0,0
1557,2018,3719,,1.0,1.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,4.0,3.0,2.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,4.0,10.0,1.0,3.0,2.0,3.0,2.0,,4.0,9.0,3.0,9.0,12072.0,0
1558,2018,3721,,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,8.0,1.0,5.0,5.0,1.0,1.0,,3.0,8.0,1.0,9.0,8181.0,0
1559,2018,3724,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,,,6.0,1.0,6.0,20127.0,4
1560,2018,3726,,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,8.0,1.0,4.0,1.0,5.0,1.0,2.0,3.0,6.0,2.0,8.0,2128.0,1
1561,2018,3728,,0.0,2.0,2.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,11.0,1.0,7.0,6.0,1.0,1.0,2.0,4.0,9.0,2.0,8.0,19036.0,0
